"randomization_id","assay","time","assay_taste","level","cup_order","taste_position","cup_taste","conc","cup_id"
"R020","rtdt",2,"nacl",7,1,0,"h2o_1",24,77286
"R020","rtdt",2,"nacl",7,2,0,"h2o_2",24,16471
"R020","rtdt",2,"nacl",7,3,1,"nacl",24,97364
"R020","rtdt",2,"nacl",8,1,1,"nacl",34.2,16776
"R020","rtdt",2,"nacl",8,2,0,"h2o_1",34.2,77826
"R020","rtdt",2,"nacl",8,3,0,"h2o_2",34.2,81804
"R020","rtdt",2,"nacl",9,1,1,"nacl",68.4,68369
"R020","rtdt",2,"nacl",9,2,0,"h2o_1",68.4,45674
"R020","rtdt",2,"nacl",9,3,0,"h2o_2",68.4,63200
"R020","rtdt",2,"nacl",10,1,0,"h2o_2",137,67853
"R020","rtdt",2,"nacl",10,2,0,"h2o_1",137,50413
"R020","rtdt",2,"nacl",10,3,1,"nacl",137,13179
"R020","rtdt",3,"nacl",1,1,1,"nacl",2.7,89971
"R020","rtdt",3,"nacl",1,2,0,"h2o_1",2.7,13443
"R020","rtdt",3,"nacl",1,3,0,"h2o_2",2.7,93880
"R020","rtdt",3,"nacl",2,1,0,"h2o_1",4.1,34486
"R020","rtdt",3,"nacl",2,2,1,"nacl",4.1,50765
"R020","rtdt",3,"nacl",2,3,0,"h2o_1",4.1,34486
"R020","rtdt",3,"nacl",3,1,0,"h2o_2",5.8,54811
"R020","rtdt",3,"nacl",3,2,1,"nacl",5.8,57920
"R020","rtdt",3,"nacl",3,3,0,"h2o_2",5.8,54811
"R020","rtdt",3,"nacl",4,1,0,"h2o_2",8.2,64433
"R020","rtdt",3,"nacl",4,2,1,"nacl",8.2,77740
"R020","rtdt",3,"nacl",4,3,0,"h2o_2",8.2,64433
"R020","rtdt",3,"nacl",5,1,0,"h2o_2",11.8,27690
"R020","rtdt",3,"nacl",5,2,0,"h2o_1",11.8,44683
"R020","rtdt",3,"nacl",5,3,1,"nacl",11.8,87567
"R020","rtdt",3,"nacl",6,1,1,"nacl",16.8,53742
"R020","rtdt",3,"nacl",6,2,0,"h2o_2",16.8,93634
"R020","rtdt",3,"nacl",6,3,0,"h2o_1",16.8,46680
"R020","rtdt",3,"nacl",7,1,0,"h2o_2",24,68489
"R020","rtdt",3,"nacl",7,2,1,"nacl",24,71381
"R020","rtdt",3,"nacl",7,3,0,"h2o_2",24,68489
"R020","rtdt",3,"nacl",8,1,0,"h2o_1",34.2,90424
"R020","rtdt",3,"nacl",8,2,1,"nacl",34.2,90998
"R020","rtdt",3,"nacl",8,3,0,"h2o_1",34.2,90424
"R020","rtdt",3,"nacl",9,1,0,"h2o_1",68.4,72481
"R020","rtdt",3,"nacl",9,2,1,"nacl",68.4,34946
"R020","rtdt",3,"nacl",9,3,0,"h2o_1",68.4,72481
"R020","rtdt",3,"nacl",10,1,0,"h2o_2",137,73850
"R020","rtdt",3,"nacl",10,2,0,"h2o_1",137,21627
"R020","rtdt",3,"nacl",10,3,1,"nacl",137,92149
"R020","rtdt",3,"sucr",1,1,0,"h2o_2",1,76622
"R020","rtdt",3,"sucr",1,2,0,"h2o_1",1,82858
"R020","rtdt",3,"sucr",1,3,1,"sucr",1,95140
"R020","rtdt",3,"sucr",2,1,0,"h2o_2",1.6,77464
"R020","rtdt",3,"sucr",2,2,0,"h2o_1",1.6,20801
"R020","rtdt",3,"sucr",2,3,1,"sucr",1.6,60394
"R020","rtdt",3,"sucr",3,1,0,"h2o_2",2.7,72806
"R020","rtdt",3,"sucr",3,2,0,"h2o_1",2.7,94854
"R020","rtdt",3,"sucr",3,3,1,"sucr",2.7,19971
"R020","rtdt",3,"sucr",4,1,0,"h2o_2",4.5,91275
"R020","rtdt",3,"sucr",4,2,0,"h2o_1",4.5,43201
"R020","rtdt",3,"sucr",4,3,1,"sucr",4.5,52566
"R020","rtdt",3,"sucr",5,1,1,"sucr",7.5,27100
"R020","rtdt",3,"sucr",5,2,0,"h2o_2",7.5,15452
"R020","rtdt",3,"sucr",5,3,0,"h2o_1",7.5,77225
"R020","rtdt",3,"sucr",6,1,0,"h2o_2",12.6,80223
"R020","rtdt",3,"sucr",6,2,0,"h2o_1",12.6,30838
"R020","rtdt",3,"sucr",6,3,1,"sucr",12.6,79594
"R020","rtdt",3,"sucr",7,1,0,"h2o_2",21,43630
"R020","rtdt",3,"sucr",7,2,0,"h2o_1",21,54877
"R020","rtdt",3,"sucr",7,3,1,"sucr",21,69502
"R020","rtdt",3,"sucr",8,1,0,"h2o_1",35,80867
"R020","rtdt",3,"sucr",8,2,1,"sucr",35,18980
"R020","rtdt",3,"sucr",8,3,0,"h2o_1",35,80867
"R020","rtdt",3,"sucr",9,1,1,"sucr",70,51792
"R020","rtdt",3,"sucr",9,2,0,"h2o_1",70,58278
"R020","rtdt",3,"sucr",9,3,0,"h2o_2",70,50266
"R020","rtdt",3,"sucr",10,1,1,"sucr",140,62127
"R020","rtdt",3,"sucr",10,2,0,"h2o_2",140,63208
"R020","rtdt",3,"sucr",10,3,0,"h2o_1",140,86652
"R020","rtdt",4,"sucr",1,1,1,"sucr",1,23768
"R020","rtdt",4,"sucr",1,2,0,"h2o_2",1,69416
"R020","rtdt",4,"sucr",1,3,0,"h2o_1",1,89437
"R020","rtdt",4,"sucr",2,1,0,"h2o_2",1.6,25692
"R020","rtdt",4,"sucr",2,2,1,"sucr",1.6,14737
"R020","rtdt",4,"sucr",2,3,0,"h2o_2",1.6,25692
"R020","rtdt",4,"sucr",3,1,1,"sucr",2.7,75177
"R020","rtdt",4,"sucr",3,2,0,"h2o_2",2.7,74445
"R020","rtdt",4,"sucr",3,3,0,"h2o_1",2.7,38676
"R020","rtdt",4,"sucr",4,1,0,"h2o_2",4.5,40628
"R020","rtdt",4,"sucr",4,2,0,"h2o_1",4.5,49263
"R020","rtdt",4,"sucr",4,3,1,"sucr",4.5,53589
"R020","rtdt",4,"sucr",5,1,1,"sucr",7.5,93791
"R020","rtdt",4,"sucr",5,2,0,"h2o_1",7.5,63626
"R020","rtdt",4,"sucr",5,3,0,"h2o_2",7.5,31852
"R020","rtdt",4,"sucr",6,1,1,"sucr",12.6,72764
"R020","rtdt",4,"sucr",6,2,0,"h2o_2",12.6,11488
"R020","rtdt",4,"sucr",6,3,0,"h2o_1",12.6,87415
"R020","rtdt",4,"sucr",7,1,0,"h2o_1",21,75804
"R020","rtdt",4,"sucr",7,2,0,"h2o_2",21,58438
"R020","rtdt",4,"sucr",7,3,1,"sucr",21,58542
"R020","rtdt",4,"sucr",8,1,0,"h2o_2",35,36873
"R020","rtdt",4,"sucr",8,2,0,"h2o_1",35,24638
"R020","rtdt",4,"sucr",8,3,1,"sucr",35,30990
"R020","rtdt",4,"sucr",9,1,0,"h2o_2",70,20671
"R020","rtdt",4,"sucr",9,2,0,"h2o_1",70,57292
"R020","rtdt",4,"sucr",9,3,1,"sucr",70,66544
"R020","rtdt",4,"sucr",10,1,0,"h2o_2",140,17854
"R020","rtdt",4,"sucr",10,2,1,"sucr",140,51980
"R020","rtdt",4,"sucr",10,3,0,"h2o_2",140,17854
"R020","rtdt",4,"nacl",1,1,0,"h2o_1",2.7,53439
"R020","rtdt",4,"nacl",1,2,0,"h2o_2",2.7,52238
"R020","rtdt",4,"nacl",1,3,1,"nacl",2.7,11159
"R020","rtdt",4,"nacl",2,1,1,"nacl",4.1,95962
"R020","rtdt",4,"nacl",2,2,0,"h2o_2",4.1,32607
"R020","rtdt",4,"nacl",2,3,0,"h2o_1",4.1,29678
"R020","rtdt",4,"nacl",3,1,1,"nacl",5.8,53134
"R020","rtdt",4,"nacl",3,2,0,"h2o_1",5.8,30881
"R020","rtdt",4,"nacl",3,3,0,"h2o_2",5.8,62893
"R020","rtdt",4,"nacl",4,1,1,"nacl",8.2,55574
"R020","rtdt",4,"nacl",4,2,0,"h2o_2",8.2,80290
"R020","rtdt",4,"nacl",4,3,0,"h2o_1",8.2,34889
"R020","rtdt",4,"nacl",5,1,1,"nacl",11.8,70533
"R020","rtdt",4,"nacl",5,2,0,"h2o_1",11.8,88898
"R020","rtdt",4,"nacl",5,3,0,"h2o_2",11.8,72291
"R020","rtdt",4,"nacl",6,1,0,"h2o_2",16.8,76664
"R020","rtdt",4,"nacl",6,2,0,"h2o_1",16.8,15406
"R020","rtdt",4,"nacl",6,3,1,"nacl",16.8,98506
"R020","rtdt",4,"nacl",7,1,1,"nacl",24,89562
"R020","rtdt",4,"nacl",7,2,0,"h2o_1",24,79467
"R020","rtdt",4,"nacl",7,3,0,"h2o_2",24,73831
"R020","rtdt",4,"nacl",8,1,0,"h2o_2",34.2,24441
"R020","rtdt",4,"nacl",8,2,0,"h2o_1",34.2,32886
"R020","rtdt",4,"nacl",8,3,1,"nacl",34.2,55510
"R020","rtdt",4,"nacl",9,1,1,"nacl",68.4,98984
"R020","rtdt",4,"nacl",9,2,0,"h2o_1",68.4,49254
"R020","rtdt",4,"nacl",9,3,0,"h2o_2",68.4,88676
"R020","rtdt",4,"nacl",10,1,0,"h2o_1",137,94469
"R020","rtdt",4,"nacl",10,2,1,"nacl",137,19544
"R020","rtdt",4,"nacl",10,3,0,"h2o_1",137,94469
"R021","rtdt",1,"nacl",1,1,1,"nacl",2.7,68164
"R021","rtdt",1,"nacl",1,2,0,"h2o_1",2.7,98225
"R021","rtdt",1,"nacl",1,3,0,"h2o_2",2.7,76608
"R021","rtdt",1,"nacl",2,1,1,"nacl",4.1,25952
"R021","rtdt",1,"nacl",2,2,0,"h2o_1",4.1,60205
"R021","rtdt",1,"nacl",2,3,0,"h2o_2",4.1,15603
"R021","rtdt",1,"nacl",3,1,0,"h2o_1",5.8,40292
"R021","rtdt",1,"nacl",3,2,0,"h2o_2",5.8,93850
"R021","rtdt",1,"nacl",3,3,1,"nacl",5.8,54705
"R021","rtdt",1,"nacl",4,1,1,"nacl",8.2,73941
"R021","rtdt",1,"nacl",4,2,0,"h2o_2",8.2,47297
"R021","rtdt",1,"nacl",4,3,0,"h2o_1",8.2,76262
"R021","rtdt",1,"nacl",5,1,0,"h2o_2",11.8,47215
"R021","rtdt",1,"nacl",5,2,0,"h2o_1",11.8,47824
"R021","rtdt",1,"nacl",5,3,1,"nacl",11.8,38962
"R021","rtdt",1,"nacl",6,1,0,"h2o_2",16.8,59607
"R021","rtdt",1,"nacl",6,2,1,"nacl",16.8,70324
"R021","rtdt",1,"nacl",6,3,0,"h2o_2",16.8,59607
"R021","rtdt",1,"nacl",7,1,0,"h2o_2",24,99883
"R021","rtdt",1,"nacl",7,2,0,"h2o_1",24,60483
"R021","rtdt",1,"nacl",7,3,1,"nacl",24,59394
"R021","rtdt",1,"nacl",8,1,1,"nacl",34.2,24164
"R021","rtdt",1,"nacl",8,2,0,"h2o_2",34.2,49497
"R021","rtdt",1,"nacl",8,3,0,"h2o_1",34.2,45844
"R021","rtdt",1,"nacl",9,1,0,"h2o_1",68.4,76688
"R021","rtdt",1,"nacl",9,2,0,"h2o_2",68.4,34409
"R021","rtdt",1,"nacl",9,3,1,"nacl",68.4,46351
"R021","rtdt",1,"nacl",10,1,0,"h2o_1",137,29446
"R021","rtdt",1,"nacl",10,2,1,"nacl",137,93354
"R021","rtdt",1,"nacl",10,3,0,"h2o_1",137,29446
"R021","rtdt",1,"sucr",1,1,1,"sucr",1,68164
"R021","rtdt",1,"sucr",1,2,0,"h2o_2",1,92450
"R021","rtdt",1,"sucr",1,3,0,"h2o_1",1,98273
"R021","rtdt",1,"sucr",2,1,0,"h2o_2",1.6,87258
"R021","rtdt",1,"sucr",2,2,0,"h2o_1",1.6,55299
"R021","rtdt",1,"sucr",2,3,1,"sucr",1.6,25952
"R021","rtdt",1,"sucr",3,1,1,"sucr",2.7,54705
"R021","rtdt",1,"sucr",3,2,0,"h2o_2",2.7,90694
"R021","rtdt",1,"sucr",3,3,0,"h2o_1",2.7,10896
"R021","rtdt",1,"sucr",4,1,0,"h2o_1",4.5,55421
"R021","rtdt",1,"sucr",4,2,1,"sucr",4.5,73941
"R021","rtdt",1,"sucr",4,3,0,"h2o_1",4.5,55421
"R021","rtdt",1,"sucr",5,1,0,"h2o_2",7.5,30491
"R021","rtdt",1,"sucr",5,2,0,"h2o_1",7.5,80425
"R021","rtdt",1,"sucr",5,3,1,"sucr",7.5,38962
"R021","rtdt",1,"sucr",6,1,0,"h2o_1",12.6,23812
"R021","rtdt",1,"sucr",6,2,0,"h2o_2",12.6,33806
"R021","rtdt",1,"sucr",6,3,1,"sucr",12.6,70324
"R021","rtdt",1,"sucr",7,1,0,"h2o_2",21,32235
"R021","rtdt",1,"sucr",7,2,1,"sucr",21,59394
"R021","rtdt",1,"sucr",7,3,0,"h2o_2",21,32235
"R021","rtdt",1,"sucr",8,1,0,"h2o_1",35,45673
"R021","rtdt",1,"sucr",8,2,0,"h2o_2",35,31211
"R021","rtdt",1,"sucr",8,3,1,"sucr",35,24164
"R021","rtdt",1,"sucr",9,1,0,"h2o_2",70,31492
"R021","rtdt",1,"sucr",9,2,0,"h2o_1",70,17486
"R021","rtdt",1,"sucr",9,3,1,"sucr",70,46351
"R021","rtdt",1,"sucr",10,1,1,"sucr",140,93354
"R021","rtdt",1,"sucr",10,2,0,"h2o_2",140,89290
"R021","rtdt",1,"sucr",10,3,0,"h2o_1",140,98801
"R021","rtdt",2,"nacl",1,1,0,"h2o_1",2.7,50820
"R021","rtdt",2,"nacl",1,2,0,"h2o_2",2.7,21819
"R021","rtdt",2,"nacl",1,3,1,"nacl",2.7,66735
"R021","rtdt",2,"nacl",2,1,0,"h2o_1",4.1,96621
"R021","rtdt",2,"nacl",2,2,0,"h2o_2",4.1,53204
"R021","rtdt",2,"nacl",2,3,1,"nacl",4.1,92712
"R021","rtdt",2,"nacl",3,1,0,"h2o_2",5.8,13612
"R021","rtdt",2,"nacl",3,2,0,"h2o_1",5.8,16409
"R021","rtdt",2,"nacl",3,3,1,"nacl",5.8,62990
"R021","rtdt",2,"nacl",4,1,0,"h2o_2",8.2,83630
"R021","rtdt",2,"nacl",4,2,1,"nacl",8.2,89950
"R021","rtdt",2,"nacl",4,3,0,"h2o_2",8.2,83630
"R021","rtdt",2,"nacl",5,1,0,"h2o_1",11.8,69270
"R021","rtdt",2,"nacl",5,2,0,"h2o_2",11.8,89818
"R021","rtdt",2,"nacl",5,3,1,"nacl",11.8,51510
"R021","rtdt",2,"nacl",6,1,0,"h2o_2",16.8,29695
"R021","rtdt",2,"nacl",6,2,1,"nacl",16.8,30558
"R021","rtdt",2,"nacl",6,3,0,"h2o_2",16.8,29695
"R021","rtdt",2,"nacl",7,1,0,"h2o_1",24,77286
"R021","rtdt",2,"nacl",7,2,1,"nacl",24,97364
"R021","rtdt",2,"nacl",7,3,0,"h2o_1",24,77286
"R021","rtdt",2,"nacl",8,1,0,"h2o_2",34.2,81804
"R021","rtdt",2,"nacl",8,2,1,"nacl",34.2,16776
"R021","rtdt",2,"nacl",8,3,0,"h2o_2",34.2,81804
"R021","rtdt",2,"nacl",9,1,0,"h2o_1",68.4,45674
"R021","rtdt",2,"nacl",9,2,0,"h2o_2",68.4,63200
"R021","rtdt",2,"nacl",9,3,1,"nacl",68.4,68369
"R021","rtdt",2,"nacl",10,1,0,"h2o_2",137,67853
"R021","rtdt",2,"nacl",10,2,1,"nacl",137,13179
"R021","rtdt",2,"nacl",10,3,0,"h2o_2",137,67853
"R021","rtdt",2,"sucr",1,1,1,"sucr",1,66735
"R021","rtdt",2,"sucr",1,2,0,"h2o_2",1,21819
"R021","rtdt",2,"sucr",1,3,0,"h2o_1",1,50820
"R021","rtdt",2,"sucr",2,1,0,"h2o_2",1.6,53204
"R021","rtdt",2,"sucr",2,2,1,"sucr",1.6,92712
"R021","rtdt",2,"sucr",2,3,0,"h2o_2",1.6,53204
"R021","rtdt",2,"sucr",3,1,1,"sucr",2.7,62990
"R021","rtdt",2,"sucr",3,2,0,"h2o_1",2.7,16409
"R021","rtdt",2,"sucr",3,3,0,"h2o_2",2.7,13612
"R021","rtdt",2,"sucr",4,1,1,"sucr",4.5,89950
"R021","rtdt",2,"sucr",4,2,0,"h2o_1",4.5,10436
"R021","rtdt",2,"sucr",4,3,0,"h2o_2",4.5,83630
"R021","rtdt",2,"sucr",5,1,0,"h2o_1",7.5,69270
"R021","rtdt",2,"sucr",5,2,1,"sucr",7.5,51510
"R021","rtdt",2,"sucr",5,3,0,"h2o_1",7.5,69270
"R021","rtdt",2,"sucr",6,1,1,"sucr",12.6,30558
"R021","rtdt",2,"sucr",6,2,0,"h2o_1",12.6,60642
"R021","rtdt",2,"sucr",6,3,0,"h2o_2",12.6,29695
"R021","rtdt",2,"sucr",7,1,1,"sucr",21,97364
"R021","rtdt",2,"sucr",7,2,0,"h2o_2",21,16471
"R021","rtdt",2,"sucr",7,3,0,"h2o_1",21,77286
"R021","rtdt",2,"sucr",8,1,0,"h2o_1",35,77826
"R021","rtdt",2,"sucr",8,2,1,"sucr",35,16776
"R021","rtdt",2,"sucr",8,3,0,"h2o_1",35,77826
"R021","rtdt",2,"sucr",9,1,0,"h2o_1",70,45674
"R021","rtdt",2,"sucr",9,2,1,"sucr",70,68369
"R021","rtdt",2,"sucr",9,3,0,"h2o_1",70,45674
"R021","rtdt",2,"sucr",10,1,1,"sucr",140,13179
"R021","rtdt",2,"sucr",10,2,0,"h2o_1",140,50413
"R021","rtdt",2,"sucr",10,3,0,"h2o_2",140,67853
"R021","rtdt",3,"sucr",1,1,1,"sucr",1,95140
"R021","rtdt",3,"sucr",1,2,0,"h2o_1",1,82858
"R021","rtdt",3,"sucr",1,3,0,"h2o_2",1,76622
"R021","rtdt",3,"sucr",2,1,0,"h2o_1",1.6,20801
"R021","rtdt",3,"sucr",2,2,1,"sucr",1.6,60394
"R021","rtdt",3,"sucr",2,3,0,"h2o_1",1.6,20801
"R021","rtdt",3,"sucr",3,1,1,"sucr",2.7,19971
"R021","rtdt",3,"sucr",3,2,0,"h2o_1",2.7,94854
"R021","rtdt",3,"sucr",3,3,0,"h2o_2",2.7,72806
"R021","rtdt",3,"sucr",4,1,0,"h2o_2",4.5,91275
"R021","rtdt",3,"sucr",4,2,1,"sucr",4.5,52566
"R021","rtdt",3,"sucr",4,3,0,"h2o_2",4.5,91275
"R021","rtdt",3,"sucr",5,1,0,"h2o_2",7.5,15452
"R021","rtdt",3,"sucr",5,2,1,"sucr",7.5,27100
"R021","rtdt",3,"sucr",5,3,0,"h2o_2",7.5,15452
"R021","rtdt",3,"sucr",6,1,0,"h2o_1",12.6,30838
"R021","rtdt",3,"sucr",6,2,0,"h2o_2",12.6,80223
"R021","rtdt",3,"sucr",6,3,1,"sucr",12.6,79594
"R021","rtdt",3,"sucr",7,1,0,"h2o_1",21,54877
"R021","rtdt",3,"sucr",7,2,1,"sucr",21,69502
"R021","rtdt",3,"sucr",7,3,0,"h2o_1",21,54877
"R021","rtdt",3,"sucr",8,1,1,"sucr",35,18980
"R021","rtdt",3,"sucr",8,2,0,"h2o_1",35,80867
"R021","rtdt",3,"sucr",8,3,0,"h2o_2",35,86208
"R021","rtdt",3,"sucr",9,1,1,"sucr",70,51792
"R021","rtdt",3,"sucr",9,2,0,"h2o_1",70,58278
"R021","rtdt",3,"sucr",9,3,0,"h2o_2",70,50266
"R021","rtdt",3,"sucr",10,1,0,"h2o_2",140,63208
"R021","rtdt",3,"sucr",10,2,0,"h2o_1",140,86652
"R021","rtdt",3,"sucr",10,3,1,"sucr",140,62127
"R021","rtdt",3,"nacl",1,1,1,"nacl",2.7,89971
"R021","rtdt",3,"nacl",1,2,0,"h2o_1",2.7,13443
"R021","rtdt",3,"nacl",1,3,0,"h2o_2",2.7,93880
"R021","rtdt",3,"nacl",2,1,0,"h2o_2",4.1,50419
"R021","rtdt",3,"nacl",2,2,1,"nacl",4.1,50765
"R021","rtdt",3,"nacl",2,3,0,"h2o_2",4.1,50419
"R021","rtdt",3,"nacl",3,1,1,"nacl",5.8,57920
"R021","rtdt",3,"nacl",3,2,0,"h2o_2",5.8,54811
"R021","rtdt",3,"nacl",3,3,0,"h2o_1",5.8,74443
"R021","rtdt",3,"nacl",4,1,1,"nacl",8.2,77740
"R021","rtdt",3,"nacl",4,2,0,"h2o_2",8.2,64433
"R021","rtdt",3,"nacl",4,3,0,"h2o_1",8.2,26276
"R021","rtdt",3,"nacl",5,1,0,"h2o_2",11.8,27690
"R021","rtdt",3,"nacl",5,2,1,"nacl",11.8,87567
"R021","rtdt",3,"nacl",5,3,0,"h2o_2",11.8,27690
"R021","rtdt",3,"nacl",6,1,0,"h2o_1",16.8,46680
"R021","rtdt",3,"nacl",6,2,0,"h2o_2",16.8,93634
"R021","rtdt",3,"nacl",6,3,1,"nacl",16.8,53742
"R021","rtdt",3,"nacl",7,1,1,"nacl",24,71381
"R021","rtdt",3,"nacl",7,2,0,"h2o_1",24,43481
"R021","rtdt",3,"nacl",7,3,0,"h2o_2",24,68489
"R021","rtdt",3,"nacl",8,1,1,"nacl",34.2,90998
"R021","rtdt",3,"nacl",8,2,0,"h2o_2",34.2,79446
"R021","rtdt",3,"nacl",8,3,0,"h2o_1",34.2,90424
"R021","rtdt",3,"nacl",9,1,1,"nacl",68.4,34946
"R021","rtdt",3,"nacl",9,2,0,"h2o_2",68.4,26216
"R021","rtdt",3,"nacl",9,3,0,"h2o_1",68.4,72481
"R021","rtdt",3,"nacl",10,1,1,"nacl",137,92149
"R021","rtdt",3,"nacl",10,2,0,"h2o_2",137,73850
"R021","rtdt",3,"nacl",10,3,0,"h2o_1",137,21627
"R021","rtdt",4,"sucr",1,1,0,"h2o_1",1,89437
"R021","rtdt",4,"sucr",1,2,1,"sucr",1,23768
"R021","rtdt",4,"sucr",1,3,0,"h2o_1",1,89437
"R021","rtdt",4,"sucr",2,1,1,"sucr",1.6,14737
"R021","rtdt",4,"sucr",2,2,0,"h2o_2",1.6,25692
"R021","rtdt",4,"sucr",2,3,0,"h2o_1",1.6,80827
"R021","rtdt",4,"sucr",3,1,0,"h2o_1",2.7,38676
"R021","rtdt",4,"sucr",3,2,1,"sucr",2.7,75177
"R021","rtdt",4,"sucr",3,3,0,"h2o_1",2.7,38676
"R021","rtdt",4,"sucr",4,1,0,"h2o_2",4.5,40628
"R021","rtdt",4,"sucr",4,2,1,"sucr",4.5,53589
"R021","rtdt",4,"sucr",4,3,0,"h2o_2",4.5,40628
"R021","rtdt",4,"sucr",5,1,0,"h2o_1",7.5,63626
"R021","rtdt",4,"sucr",5,2,1,"sucr",7.5,93791
"R021","rtdt",4,"sucr",5,3,0,"h2o_1",7.5,63626
"R021","rtdt",4,"sucr",6,1,0,"h2o_1",12.6,87415
"R021","rtdt",4,"sucr",6,2,0,"h2o_2",12.6,11488
"R021","rtdt",4,"sucr",6,3,1,"sucr",12.6,72764
"R021","rtdt",4,"sucr",7,1,0,"h2o_2",21,58438
"R021","rtdt",4,"sucr",7,2,0,"h2o_1",21,75804
"R021","rtdt",4,"sucr",7,3,1,"sucr",21,58542
"R021","rtdt",4,"sucr",8,1,0,"h2o_2",35,36873
"R021","rtdt",4,"sucr",8,2,0,"h2o_1",35,24638
"R021","rtdt",4,"sucr",8,3,1,"sucr",35,30990
"R021","rtdt",4,"sucr",9,1,0,"h2o_1",70,57292
"R021","rtdt",4,"sucr",9,2,1,"sucr",70,66544
"R021","rtdt",4,"sucr",9,3,0,"h2o_1",70,57292
"R021","rtdt",4,"sucr",10,1,0,"h2o_1",140,91686
"R021","rtdt",4,"sucr",10,2,0,"h2o_2",140,17854
"R021","rtdt",4,"sucr",10,3,1,"sucr",140,51980
"R021","rtdt",4,"nacl",1,1,0,"h2o_1",2.7,53439
"R021","rtdt",4,"nacl",1,2,0,"h2o_2",2.7,52238
"R021","rtdt",4,"nacl",1,3,1,"nacl",2.7,11159
"R021","rtdt",4,"nacl",2,1,0,"h2o_2",4.1,32607
"R021","rtdt",4,"nacl",2,2,1,"nacl",4.1,95962
"R021","rtdt",4,"nacl",2,3,0,"h2o_2",4.1,32607
"R021","rtdt",4,"nacl",3,1,1,"nacl",5.8,53134
"R021","rtdt",4,"nacl",3,2,0,"h2o_2",5.8,62893
"R021","rtdt",4,"nacl",3,3,0,"h2o_1",5.8,30881
"R021","rtdt",4,"nacl",4,1,1,"nacl",8.2,55574
"R021","rtdt",4,"nacl",4,2,0,"h2o_1",8.2,34889
"R021","rtdt",4,"nacl",4,3,0,"h2o_2",8.2,80290
"R021","rtdt",4,"nacl",5,1,1,"nacl",11.8,70533
"R021","rtdt",4,"nacl",5,2,0,"h2o_2",11.8,72291
"R021","rtdt",4,"nacl",5,3,0,"h2o_1",11.8,88898
"R021","rtdt",4,"nacl",6,1,1,"nacl",16.8,98506
"R021","rtdt",4,"nacl",6,2,0,"h2o_1",16.8,15406
"R021","rtdt",4,"nacl",6,3,0,"h2o_2",16.8,76664
"R021","rtdt",4,"nacl",7,1,0,"h2o_2",24,73831
"R021","rtdt",4,"nacl",7,2,0,"h2o_1",24,79467
"R021","rtdt",4,"nacl",7,3,1,"nacl",24,89562
"R021","rtdt",4,"nacl",8,1,1,"nacl",34.2,55510
"R021","rtdt",4,"nacl",8,2,0,"h2o_1",34.2,32886
"R021","rtdt",4,"nacl",8,3,0,"h2o_2",34.2,24441
"R021","rtdt",4,"nacl",9,1,1,"nacl",68.4,98984
"R021","rtdt",4,"nacl",9,2,0,"h2o_2",68.4,88676
"R021","rtdt",4,"nacl",9,3,0,"h2o_1",68.4,49254
"R021","rtdt",4,"nacl",10,1,0,"h2o_2",137,67271
"R021","rtdt",4,"nacl",10,2,0,"h2o_1",137,94469
"R021","rtdt",4,"nacl",10,3,1,"nacl",137,19544
"R022","rtdt",1,"nacl",1,1,0,"h2o_1",2.7,98225
"R022","rtdt",1,"nacl",1,2,0,"h2o_2",2.7,76608
"R022","rtdt",1,"nacl",1,3,1,"nacl",2.7,68164
"R022","rtdt",1,"nacl",2,1,0,"h2o_1",4.1,60205
"R022","rtdt",1,"nacl",2,2,1,"nacl",4.1,25952
"R022","rtdt",1,"nacl",2,3,0,"h2o_1",4.1,60205
"R022","rtdt",1,"nacl",3,1,0,"h2o_2",5.8,93850
"R022","rtdt",1,"nacl",3,2,1,"nacl",5.8,54705
"R022","rtdt",1,"nacl",3,3,0,"h2o_2",5.8,93850
"R022","rtdt",1,"nacl",4,1,1,"nacl",8.2,73941
"R022","rtdt",1,"nacl",4,2,0,"h2o_2",8.2,47297
"R022","rtdt",1,"nacl",4,3,0,"h2o_1",8.2,76262
"R022","rtdt",1,"nacl",5,1,0,"h2o_2",11.8,47215
"R022","rtdt",1,"nacl",5,2,0,"h2o_1",11.8,47824
"R022","rtdt",1,"nacl",5,3,1,"nacl",11.8,38962
"R022","rtdt",1,"nacl",6,1,0,"h2o_1",16.8,67484
"R022","rtdt",1,"nacl",6,2,1,"nacl",16.8,70324
"R022","rtdt",1,"nacl",6,3,0,"h2o_1",16.8,67484
"R022","rtdt",1,"nacl",7,1,1,"nacl",24,59394
"R022","rtdt",1,"nacl",7,2,0,"h2o_2",24,99883
"R022","rtdt",1,"nacl",7,3,0,"h2o_1",24,60483
"R022","rtdt",1,"nacl",8,1,0,"h2o_1",34.2,45844
"R022","rtdt",1,"nacl",8,2,1,"nacl",34.2,24164
"R022","rtdt",1,"nacl",8,3,0,"h2o_1",34.2,45844
"R022","rtdt",1,"nacl",9,1,0,"h2o_1",68.4,76688
"R022","rtdt",1,"nacl",9,2,0,"h2o_2",68.4,34409
"R022","rtdt",1,"nacl",9,3,1,"nacl",68.4,46351
"R022","rtdt",1,"nacl",10,1,0,"h2o_1",137,29446
"R022","rtdt",1,"nacl",10,2,1,"nacl",137,93354
"R022","rtdt",1,"nacl",10,3,0,"h2o_1",137,29446
